pay,year,department,gender
23.88,40.0,Sales,F
25.2,40.0,Sales,F
22.48,40.0,Sales,M
24.21,40.0,Sales,M
25.35,40.0,Sales,F
24.12,40.0,Sales,F
21.46,40.0,Sales,M
21.9,40.0,Sales,M
24.32,40.0,Sales,F
23.77,40.0,Sales,F
25.19,40.0,Sales,F
23.64,40.0,Sales,F
24.99,40.0,Sales,F
23.41,40.0,Sales,M
24.69,40.0,Sales,F
24.27,40.0,Sales,F
21.42,40.0,Sales,M
24.12,40.0,Sales,F
24.3,40.0,Sales,F
22.34,40.0,Sales,M
21.13,40.0,Sales,M
25.1,40.0,Sales,F
25.12,40.0,Sales,F
23.12,40.0,Sales,M
26.37,40.0,Sales,F
25.24,40.0,Sales,F
23.78,40.0,Sales,M
22.98,40.0,Sales,M
26.29,40.0,Sales,F
23.3,40.0,Sales,M
22.87,40.0,Sales,M
22.38,40.0,Sales,M
25.68,40.0,Sales,F
22.01,40.0,Sales,M
24.21,40.0,Sales,F
22.07,40.0,Sales,M
21.55,40.0,Sales,M
22.62,40.0,Sales,M
24.38,40.0,Sales,F
24.09,40.0,Sales,F
22.37,40.0,Sales,M
23.54,40.0,Sales,F
22.4,40.0,Sales,M
22.74,40.0,Sales,M
24.18,40.0,Sales,F
22.76,40.0,Sales,M
24.38,40.0,Sales,F
21.7,40.0,Sales,M
23.06,40.0,Sales,M
21.47,40.0,Sales,M
23.04,40.0,Sales,M
21.9,40.0,Sales,M
23.88,40.0,Sales,F
22.68,40.0,Sales,M
22.51,40.0,Sales,M
24.89,40.0,Sales,F
25.58,40.0,Sales,F
24.5,40.0,Sales,F
23.64,40.0,Sales,F
24.7,40.0,Sales,F
21.86,40.0,Sales,M
21.09,40.0,Sales,M
24.65,40.0,Sales,F
22.95,40.0,Sales,M
22.28,40.0,Sales,M
22.15,40.0,Sales,M
21.95,40.0,Sales,M
24.94,40.0,Sales,F
22.24,40.0,Sales,M
23.81,40.0,Sales,M
23.56,40.0,Sales,F
22.79,40.0,Sales,M
23.25,40.0,Sales,M
24.94,40.0,Sales,F
22.07,40.0,Sales,M
24.95,40.0,Sales,F
24.73,40.0,Sales,F
25.43,40.0,Sales,F
23.86,40.0,Sales,F
25.87,40.0,Sales,F
24.03,40.0,Sales,M
21.97,40.0,Sales,M
25.03,40.0,Sales,F
21.9,40.0,Sales,M
24.5,40.0,Sales,F
24.7,40.0,Sales,M
22.57,40.0,Sales,M
25.02,40.0,Sales,F
22.44,40.0,Sales,M
24.68,40.0,Sales,F
23.02,40.0,Sales,M
21.7,40.0,Sales,M
24.35,40.0,Sales,F
24.69,40.0,Sales,F
22.35,40.0,Sales,M
21.74,40.0,Sales,M
21.78,40.0,Sales,M
21.84,40.0,Sales,M
23.12,40.0,Sales,M
23.78,40.0,Sales,F
22.91,40.0,Sales,M
25.01,40.0,Sales,F
25.7,40.0,Sales,F
24.7,40.0,Sales,F
22.29,40.0,Sales,M
22.79,40.0,Sales,M
25.55,40.0,Sales,F
21.45,40.0,Sales,M
24.32,40.0,Sales,F
23.08,40.0,Sales,M
22.38,40.0,Sales,M
23.58,40.0,Sales,F
24.58,40.0,Sales,F
26.46,40.0,Sales,F
22.27,40.0,Sales,M
22.94,40.0,Sales,M
49.07,40.0,Management,F
46.66,40.0,Management,M
46.74,40.0,Management,M
46.16,40.0,Management,M
45.27,40.0,Management,M
45.92,40.0,Management,M
46.99,40.0,Management,M
48.55,40.0,Management,F
47.59,40.0,Management,M
45.98,40.0,Management,M
45.81,40.0,Management,M
47.82,40.0,Management,F
48.34,40.0,Management,F
46.97,40.0,Management,M
47.72,40.0,Management,M
46.13,40.0,Management,M
46.66,40.0,Management,M
46.9,40.0,Management,M
47.35,40.0,Management,F
47.22,40.0,Management,F
49.09,40.0,Management,F
46.58,40.0,Management,M
45.59,40.0,Management,M
47.15,40.0,Management,M
47.37,40.0,Management,M
49.05,40.0,Management,F
46.95,40.0,Management,M
46.26,40.0,Management,M
49.05,40.0,Management,F
46.65,40.0,Management,M
47.72,40.0,Management,F
46.82,40.0,Management,M
45.86,40.0,Management,M
47.25,40.0,Management,M
49.44,40.0,Management,F
48.79,40.0,Management,F
45.96,40.0,Management,M
49.41,40.0,Management,F
46.58,40.0,Management,M
45.21,40.0,Management,M
48.05,40.0,Management,F
48.03,40.0,Management,F
48.7,40.0,Management,M
46.18,40.0,Management,M
49.42,40.0,Management,F
45.03,40.0,Management,M
47.85,40.0,Management,F
46.23,40.0,Management,M
47.18,40.0,Management,M
45.36,40.0,Management,M
50.64,40.0,Management,F
46.21,40.0,Management,M
47.55,40.0,Management,M
48.47,40.0,Management,F
47.09,40.0,Management,M
46.74,40.0,Management,M
46.6,40.0,Management,M
46.46,40.0,Management,M
46.63,40.0,Management,M
47.59,40.0,Management,M
48.22,40.0,Management,F
45.7,40.0,Management,M
48.12,40.0,Management,F
45.9,40.0,Management,M
46.69,40.0,Management,M
45.93,40.0,Management,M
45.45,40.0,Management,M
46.9,40.0,Management,F
47.18,40.0,Management,M
45.47,40.0,Management,M
45.9,40.0,Management,M
46.67,40.0,Management,M
45.59,40.0,Management,M
47.78,40.0,Management,F
47.19,40.0,Management,M
50.27,40.0,Management,F
46.05,40.0,Management,M
48.8,40.0,Management,F
46.85,40.0,Management,M
47.01,40.0,Management,M
47.62,40.0,Management,M
47.32,40.0,Management,M
46.37,40.0,Management,M
45.78,40.0,Management,M
48.66,40.0,Management,F
46.25,40.0,Management,M
48.71,40.0,Management,F
46.27,40.0,Management,M
48.61,40.0,Management,F
45.8,40.0,Management,M
44.61,40.0,Management,M
48.67,40.0,Management,F
47.49,40.0,Management,F
47.92,40.0,Management,F
48.63,40.0,Management,F
48.21,40.0,Management,F
45.64,40.0,Management,M
47.54,40.0,Management,M
46.79,40.0,Management,M
48.72,40.0,Management,F
48.42,40.0,Management,F
48.09,40.0,Management,F
48.15,40.0,Management,F
45.67,40.0,Management,M
47.79,40.0,Management,F
48.64,40.0,Management,F
46.92,40.0,Management,M
47.73,40.0,Management,M
45.94,40.0,Management,M
44.98,40.0,Management,M
46.03,40.0,Management,M
46.15,40.0,Management,M
47.92,40.0,Management,F
45.49,40.0,Management,M
45.36,40.0,Management,M
46.6,40.0,Management,M
45.08,40.0,Management,M
46.34,40.0,Management,M
46.07,40.0,Management,M
45.6,40.0,Management,M
48.96,40.0,Management,F
46.01,40.0,Management,M
46.76,40.0,Management,M
45.34,40.0,Management,M
47.89,40.0,Management,F
45.08,40.0,Management,M
47.7,40.0,Management,M
46.25,40.0,Management,M
46.65,40.0,Management,M
46.42,40.0,Management,M
48.19,40.0,Management,M
47.23,40.0,Management,M
47.62,40.0,Management,M
47.88,40.0,Management,M
49.04,40.0,Management,F
47.01,40.0,Management,M
46.0,40.0,Management,M
50.4,40.0,Management,F
45.72,40.0,Management,M
49.54,40.0,Management,F
45.94,40.0,Management,M
46.81,40.0,Management,M
46.17,40.0,Management,M
45.77,40.0,Management,M
48.92,40.0,Management,F
47.46,40.0,Management,M
48.29,40.0,Management,M
44.95,40.0,Management,M
47.92,40.0,Management,F
45.31,40.0,Management,M
46.58,40.0,Management,M
46.35,40.0,Management,M
45.59,40.0,Management,M
45.19,40.0,Management,M
46.12,40.0,Management,M
46.67,40.0,Management,M
48.03,40.0,Management,F
46.01,40.0,Management,M
49.21,40.0,Management,F
46.79,40.0,Management,M
46.49,40.0,Management,M
45.76,40.0,Management,M
46.6,40.0,Management,M
45.55,40.0,Management,M
46.03,40.0,Management,M
44.9,40.0,Management,M
47.19,40.0,Management,M
47.1,40.0,Management,M
45.64,40.0,Management,M
44.99,40.0,Management,M
46.04,40.0,Management,M
46.33,40.0,Management,M
45.54,40.0,Management,M
46.22,40.0,Management,M
49.38,40.0,Management,F
45.34,40.0,Management,M
46.83,40.0,Management,M
49.34,40.0,Management,F
46.61,40.0,Management,M
47.47,40.0,Management,F
46.95,40.0,Management,M
47.19,40.0,Management,M
49.85,40.0,Management,F
46.4,40.0,Management,M
48.05,40.0,Management,F
48.44,40.0,Management,F
46.85,40.0,Management,M
46.29,40.0,Management,M
46.56,40.0,Management,M
46.39,40.0,Management,F
47.74,40.0,Management,F
49.53,40.0,Management,F
46.72,40.0,Management,M
45.29,40.0,Management,M
47.68,40.0,Management,F
45.54,40.0,Management,M
47.13,40.0,Management,M
47.27,40.0,Management,M
48.85,40.0,Management,F
47.24,40.0,Management,M
47.65,40.0,Management,M
49.47,40.0,Management,F
46.12,40.0,Management,M
48.91,40.0,Management,F
46.17,40.0,Management,M
46.99,40.0,Management,M
46.27,40.0,Management,M
46.29,40.0,Management,M
47.42,40.0,Management,M
44.59,40.0,Management,M
48.02,40.0,Management,F
49.03,40.0,Management,F
46.71,40.0,Management,M
49.49,40.0,Management,F
46.03,40.0,Management,M
46.15,40.0,Management,M
48.58,40.0,Management,F
45.66,40.0,Management,M
46.52,40.0,Management,M
46.45,40.0,Management,M
47.63,40.0,Management,M
47.23,40.0,Management,M
46.48,40.0,Management,M
45.94,40.0,Management,M
46.31,40.0,Management,M
46.91,40.0,Management,M
48.05,40.0,Management,F
47.04,40.0,Management,M
48.69,40.0,Management,F
45.72,40.0,Management,M
47.28,40.0,Management,F
47.76,40.0,Management,F
45.79,40.0,Management,M
48.35,40.0,Management,F
46.9,40.0,Management,M
45.96,40.0,Management,M
47.69,40.0,Management,F
45.72,40.0,Management,M
46.76,40.0,Management,M
44.26,40.0,Management,M
46.13,40.0,Management,M
48.52,40.0,Management,F
46.63,40.0,Management,M
50.48,40.0,Management,F
48.05,40.0,Management,F
46.17,40.0,Management,M
45.99,40.0,Management,M
47.07,40.0,Management,F
47.95,40.0,Management,M
48.3,40.0,Management,F
47.95,40.0,Management,F
48.22,40.0,Management,F
44.87,40.0,Management,M
47.89,40.0,Management,M
45.78,40.0,Management,M
46.77,40.0,Management,M
48.14,40.0,Management,F
46.85,40.0,Management,M
48.05,40.0,Management,F
44.96,40.0,Management,M
46.49,40.0,Management,M
46.74,40.0,Management,M
45.97,40.0,Management,M
47.11,40.0,Management,M
45.4,40.0,Management,M
46.51,40.0,Management,M
47.5,40.0,Management,M
47.37,40.0,Management,F
45.89,40.0,Management,M
46.34,40.0,Management,M
45.38,40.0,Management,M
46.61,40.0,Management,M
48.83,40.0,Management,F
48.27,40.0,Management,F
49.31,40.0,Management,F
44.66,40.0,Management,M
46.7,40.0,Management,M
49.22,40.0,Management,F
46.41,40.0,Management,M
49.68,40.0,Management,F
47.1,40.0,Management,M
46.64,40.0,Management,M
47.46,40.0,Management,M
48.94,40.0,Management,F
49.09,40.0,Management,F
46.55,40.0,Management,M
46.3,40.0,Management,M
47.03,40.0,Management,M
46.35,40.0,Management,M
47.15,40.0,Management,M
46.42,40.0,Management,M
45.92,40.0,Management,M
48.07,40.0,Management,F
48.33,40.0,Management,F
46.81,40.0,Management,M
48.91,40.0,Management,F
46.52,40.0,Management,M
46.65,40.0,Management,M
47.16,40.0,Management,M
47.28,40.0,Management,M
48.28,40.0,Management,F
48.35,40.0,Management,F
47.91,40.0,Management,F
49.58,40.0,Management,F
47.62,40.0,Management,F
46.92,40.0,Management,M
46.96,40.0,Management,M
46.78,40.0,Management,M
45.5,40.0,Management,M
46.1,40.0,Management,M
48.14,40.0,Management,F
46.93,40.0,Management,M
47.5,40.0,Management,F
45.84,40.0,Management,M
47.81,40.0,Management,F
49.41,40.0,Management,F
48.0,40.0,Management,F
47.78,40.0,Management,F
48.4,40.0,Management,M
46.24,40.0,Management,M
48.44,40.0,Management,F
47.53,40.0,Management,M
46.79,40.0,Management,M
47.03,40.0,Management,M
49.23,40.0,Management,F
48.8,40.0,Management,F
45.76,40.0,Management,M
46.19,40.0,Management,M
45.16,40.0,Management,M
47.24,40.0,Management,M
47.01,40.0,Management,M
48.61,40.0,Management,F
46.5,40.0,Management,M
47.92,40.0,Management,F
45.01,40.0,Management,M
46.84,40.0,Management,M
47.4,40.0,Management,F
47.49,40.0,Management,M
47.09,40.0,Management,M
47.36,40.0,Management,M
45.84,40.0,Management,M
47.18,40.0,Management,F
46.06,40.0,Management,M
47.41,40.0,Management,M
46.76,40.0,Management,M
48.57,40.0,Management,F
46.69,40.0,Management,M
46.31,40.0,Management,M
46.11,40.0,Management,M
48.31,40.0,Management,F
47.62,40.0,Management,F
49.55,40.0,Management,F
46.57,40.0,Management,M
47.05,40.0,Management,M
45.49,40.0,Management,M
47.13,40.0,Management,M
45.81,40.0,Management,M
46.08,40.0,Management,M
48.25,40.0,Management,F
48.04,40.0,Management,F
46.67,40.0,Management,M
46.5,40.0,Management,F
46.14,40.0,Management,M
48.7,40.0,Management,F
46.68,40.0,Management,M
47.47,40.0,Management,M
48.08,40.0,Management,F
45.58,40.0,Management,M
49.03,40.0,Management,F
46.62,40.0,Management,M
47.59,40.0,Management,M
48.2,40.0,Management,F
46.3,40.0,Management,M
46.86,40.0,Management,M
46.02,40.0,Management,M
47.1,40.0,Management,F
47.52,40.0,Management,F
46.9,40.0,Management,M
47.83,40.0,Management,M
46.4,40.0,Management,M
47.44,40.0,Management,F
44.89,40.0,Management,M
46.77,40.0,Management,M
47.88,40.0,Management,F
45.35,40.0,Management,M
48.66,40.0,Management,F
47.82,40.0,Management,F
49.38,40.0,Management,F
47.67,40.0,Management,M
48.89,40.0,Management,F
46.51,40.0,Management,M
46.31,40.0,Management,M
46.71,40.0,Management,M
48.77,40.0,Management,F
45.56,40.0,Management,M
46.42,40.0,Management,M
47.0,40.0,Management,M
49.24,40.0,Management,F
46.9,40.0,Management,M
48.62,40.0,Management,F
49.47,40.0,Management,F
46.87,40.0,Management,M
48.3,40.0,Management,F
46.65,40.0,Management,M
46.69,40.0,Management,M
46.41,40.0,Management,M
45.71,40.0,Management,M
44.73,40.0,Management,M
46.54,40.0,Management,M
47.39,40.0,Management,F
47.9,40.0,Management,F
48.37,40.0,Management,F
45.8,40.0,Management,M
47.25,40.0,Management,M
47.05,40.0,Management,M
48.96,40.0,Management,F
46.72,40.0,Management,M
45.86,40.0,Management,M
47.19,40.0,Management,F
46.45,40.0,Management,M
45.35,40.0,Management,M
46.57,40.0,Management,M
45.9,40.0,Management,F
46.93,40.0,Management,M
46.08,40.0,Management,M
49.14,40.0,Management,F
45.33,40.0,Management,M
47.31,40.0,Management,M
48.84,40.0,Management,M
48.3,40.0,Management,F
48.52,40.0,Management,F
44.75,40.0,Management,M
44.76,40.0,Management,M
48.0,40.0,Management,F
48.53,40.0,Management,F
46.58,40.0,Management,M
47.23,40.0,Management,M
47.48,40.0,Management,M
47.82,40.0,Management,F
46.94,40.0,Management,M
47.16,40.0,Management,M
47.5,40.0,Management,M
47.89,40.0,Management,F
46.7,40.0,Management,M
46.9,40.0,Management,M
46.01,40.0,Management,M
46.66,40.0,Management,M
47.14,40.0,Management,M
44.71,40.0,Management,M
48.7,40.0,Management,F
44.46,40.0,Management,M
47.5,40.0,Management,M
48.76,40.0,Management,F
46.22,40.0,Management,M
48.06,40.0,Management,F
45.49,40.0,Management,M
48.55,40.0,Management,F
47.71,40.0,Management,M
46.36,40.0,Management,M
46.79,40.0,Management,M
45.66,40.0,Management,M
46.8,40.0,Management,F
48.53,40.0,Management,M
48.06,40.0,Management,F
49.22,40.0,Management,F
46.7,40.0,Management,M
46.97,40.0,Management,M
47.77,40.0,Management,F
49.38,40.0,Management,F
45.79,40.0,Management,M
49.03,40.0,Management,F
48.36,40.0,Management,F
45.32,40.0,Management,M
47.97,40.0,Management,F
48.26,40.0,Management,F
46.14,40.0,Management,M
45.88,40.0,Management,M
47.12,40.0,Management,M
47.66,40.0,Management,F
46.65,40.0,Management,M
45.98,40.0,Management,M
46.89,40.0,Management,M
44.7,40.0,Management,M
46.35,40.0,Management,M
47.47,40.0,Management,M
46.35,40.0,Management,M
45.83,40.0,Management,M
46.76,40.0,Management,M
47.46,40.0,Management,M
47.1,40.0,Management,F
48.47,40.0,Management,F
46.57,40.0,Management,M
47.22,40.0,Management,M
46.07,40.0,Management,M
47.65,40.0,Management,F
47.07,40.0,Management,M
46.55,40.0,Management,M
48.43,40.0,Management,F
45.91,40.0,Management,M
46.48,40.0,Management,M
48.68,40.0,Management,F
49.23,40.0,Management,F
49.78,40.0,Management,F
49.29,40.0,Management,F
45.58,40.0,Management,M
44.21,40.0,Management,M
49.24,40.0,Management,F
47.79,40.0,Management,F
46.37,40.0,Management,M
47.03,40.0,Management,M
48.32,40.0,Management,F
46.61,40.0,Management,M
46.08,40.0,Management,M
45.65,40.0,Management,M
47.74,40.0,Management,F
46.98,40.0,Management,M
47.22,40.0,Management,M
47.36,40.0,Management,M
47.73,40.0,Management,F
46.33,40.0,Management,M
47.76,40.0,Management,F
46.9,40.0,Management,M
47.29,40.0,Management,M
48.01,40.0,Management,M
46.05,40.0,Management,M
46.65,40.0,Management,M
46.76,40.0,Management,M
47.81,40.0,Management,F
47.92,40.0,Management,F
48.0,40.0,Management,F
45.75,40.0,Management,M
47.15,40.0,Management,M
48.36,40.0,Management,F
45.79,40.0,Management,M
49.42,40.0,Management,F
47.78,40.0,Management,M
49.2,40.0,Management,F
48.26,40.0,Management,F
46.87,40.0,Management,M
47.4,40.0,Management,F
47.57,40.0,Management,F
46.48,40.0,Management,M
45.23,40.0,Management,M
46.46,40.0,Management,M
45.83,40.0,Management,M
47.55,40.0,Management,M
46.07,40.0,Management,M
46.66,40.0,Management,M
46.04,40.0,Management,M
45.43,40.0,Management,M
48.21,40.0,Management,F
46.59,40.0,Management,M
45.85,40.0,Management,M
46.8,40.0,Management,M
48.04,40.0,Management,F
45.73,40.0,Management,M
45.7,40.0,Management,M
45.22,40.0,Management,M
46.89,40.0,Management,M
45.97,40.0,Management,M
46.46,40.0,Management,M
45.62,40.0,Management,M
45.57,40.0,Management,M
47.97,40.0,Management,F
48.53,40.0,Management,F
49.21,40.0,Management,F
47.41,40.0,Management,F
46.15,40.0,Management,M
46.89,40.0,Management,M
46.33,40.0,Management,M
49.79,40.0,Management,F
46.16,40.0,Management,M
49.17,40.0,Management,F
46.84,40.0,Management,M
48.05,40.0,Management,F
48.8,40.0,Management,F
45.06,40.0,Management,M
45.84,40.0,Management,M
48.8,40.0,Management,F
47.73,40.0,Management,M
48.37,40.0,Management,F
48.24,40.0,Management,F
48.97,40.0,Management,F
45.53,40.0,Management,M
49.2,40.0,Management,F
48.65,40.0,Management,F
50.45,40.0,Management,F
45.41,40.0,Management,M
48.88,40.0,Management,F
47.9,40.0,Management,F
46.32,40.0,Management,M
45.94,40.0,Management,M
47.24,40.0,Management,M
45.59,40.0,Management,M
48.64,40.0,Management,F
47.25,40.0,Management,F
47.1,40.0,Management,F
47.98,40.0,Management,F
45.94,40.0,Management,M
46.68,40.0,Management,M
47.93,40.0,Management,F
45.87,40.0,Management,M
46.17,40.0,Management,M
47.26,40.0,Management,F
48.77,40.0,Management,F
46.28,40.0,Management,M
46.05,40.0,Management,M
49.02,40.0,Management,F
46.21,40.0,Management,M
45.72,40.0,Management,M
46.16,40.0,Management,M
49.7,40.0,Management,F
48.96,40.0,Management,F
47.11,40.0,Management,F
48.77,40.0,Management,F
45.66,40.0,Management,M
47.81,40.0,Management,M
49.36,40.0,Management,F
47.19,40.0,Management,M
45.63,40.0,Management,M
46.25,40.0,Management,M
46.79,40.0,Management,M
45.65,40.0,Management,M
47.68,40.0,Management,F
49.05,40.0,Management,F
45.89,40.0,Management,M
48.49,40.0,Management,F
46.78,40.0,Management,M
45.59,40.0,Management,M
47.61,40.0,Management,M
46.63,40.0,Management,F
48.13,40.0,Management,F
46.44,40.0,Management,M
46.58,40.0,Management,M
45.83,40.0,Management,M
49.14,40.0,Management,F
48.01,40.0,Management,F
46.87,40.0,Management,M
46.64,40.0,Management,M
47.64,40.0,Management,M
46.06,40.0,Management,M
45.61,40.0,Management,M
45.79,40.0,Management,M
47.48,40.0,Management,M
45.68,40.0,Management,M
49.14,40.0,Management,F
45.76,40.0,Management,M
46.08,40.0,Management,M
46.19,40.0,Management,M
46.54,40.0,Management,M
47.81,40.0,Management,M
45.35,40.0,Management,M
47.09,40.0,Management,M
46.99,40.0,Management,M
45.45,40.0,Management,M
46.83,40.0,Management,M
44.58,40.0,Management,M
46.81,40.0,Management,M
46.35,40.0,Management,M
45.57,40.0,Management,M
48.54,40.0,Management,F
46.47,40.0,Management,M
45.15,40.0,Management,M
46.71,40.0,Management,M
46.11,40.0,Management,M
48.06,40.0,Management,F
47.4,40.0,Management,F
47.23,40.0,Management,M
47.85,40.0,Management,M
46.33,40.0,Management,M
45.9,40.0,Management,M
46.09,40.0,Management,M
45.73,40.0,Management,M
48.41,40.0,Management,F
49.18,40.0,Management,F
48.71,40.0,Management,F
47.29,40.0,Management,F
45.47,40.0,Management,M
48.07,40.0,Management,M
45.61,40.0,Management,M
45.84,40.0,Management,M
48.6,40.0,Management,F
47.67,40.0,Management,M
45.98,40.0,Management,M
49.45,40.0,Management,F
45.98,40.0,Management,M
45.51,40.0,Management,M
47.45,40.0,Management,F
46.21,40.0,Management,M
48.08,40.0,Management,F
46.15,40.0,Management,M
45.16,40.0,Management,M
46.53,40.0,Management,M
45.63,40.0,Management,M
46.22,40.0,Management,M
49.09,40.0,Management,F
49.43,40.0,Management,F
46.97,40.0,Management,F
48.45,40.0,Management,F
48.03,40.0,Management,F
46.0,40.0,Management,M
46.91,40.0,Management,M
47.08,40.0,Management,M
46.73,40.0,Management,M
48.09,40.0,Management,M
48.08,40.0,Management,F
49.26,40.0,Management,F
48.44,40.0,Management,F
47.9,40.0,Management,F
47.96,40.0,Management,F
49.13,40.0,Management,F
47.9,40.0,Management,F
46.04,40.0,Management,M
45.9,40.0,Management,M
45.46,40.0,Management,M
50.22,40.0,Management,F
48.34,40.0,Management,F
49.47,40.0,Management,F
46.8,40.0,Management,M
46.48,40.0,Management,M
47.98,40.0,Management,F
47.0,40.0,Management,F
46.85,40.0,Management,M
47.63,40.0,Management,F
46.26,40.0,Management,M
45.74,40.0,Management,M
46.67,40.0,Management,M
45.82,40.0,Management,M
48.27,40.0,Management,F
46.17,40.0,Management,M
46.86,40.0,Management,M
46.54,40.0,Management,M
32.379999999999995,40.0,R&D,F
31.83,40.0,R&D,M
30.32,40.0,R&D,M
32.39,40.0,R&D,F
31.32,40.0,R&D,M
32.43,40.0,R&D,M
32.95,40.0,R&D,F
32.77,40.0,R&D,F
30.73,40.0,R&D,M
30.47,40.0,R&D,M
31.6,40.0,R&D,F
33.1,40.0,R&D,F
30.82,40.0,R&D,M
33.730000000000004,40.0,R&D,F
34.18,40.0,R&D,F
31.73,40.0,R&D,M
30.81,40.0,R&D,M
31.41,40.0,R&D,M
30.75,40.0,R&D,M
31.13,40.0,R&D,M
31.12,40.0,R&D,M
33.29,40.0,R&D,F
30.02,40.0,R&D,M
32.37,40.0,R&D,M
30.02,40.0,R&D,M
30.55,40.0,R&D,M
31.27,40.0,R&D,M
30.4,40.0,R&D,M
29.68,40.0,R&D,M
29.83,40.0,R&D,M
33.3,40.0,R&D,F
31.3,40.0,R&D,M
30.64,40.0,R&D,M
31.29,40.0,R&D,M
31.66,40.0,R&D,M
30.44,40.0,R&D,M
30.44,40.0,R&D,M
31.44,40.0,R&D,M
29.95,40.0,R&D,M
33.27,40.0,R&D,F
31.06,40.0,R&D,M
31.53,40.0,R&D,M
32.16,40.0,R&D,F
31.81,40.0,R&D,M
31.43,40.0,R&D,M
31.07,40.0,R&D,M
29.74,40.0,R&D,M
32.57,40.0,R&D,F
30.83,40.0,R&D,M
30.65,40.0,R&D,M
32.15,40.0,R&D,F
34.69,40.0,R&D,F
33.7,40.0,R&D,F
33.08,40.0,R&D,M
31.53,40.0,R&D,M
31.62,40.0,R&D,M
31.19,40.0,R&D,M
30.54,40.0,R&D,M
31.54,40.0,R&D,M
31.5,40.0,R&D,M
32.57,40.0,R&D,F
30.75,40.0,R&D,M
31.36,40.0,R&D,M
31.65,40.0,R&D,M
28.95,40.0,R&D,M
32.84,40.0,R&D,M
31.42,40.0,R&D,M
31.68,40.0,R&D,M
33.94,40.0,R&D,F
30.14,40.0,R&D,M
31.32,40.0,R&D,M
28.95,40.0,R&D,M
31.61,40.0,R&D,M
31.51,40.0,R&D,M
31.39,40.0,R&D,M
32.7,40.0,R&D,F
31.6,40.0,R&D,M
30.49,40.0,R&D,M
31.55,40.0,R&D,M
32.91,40.0,R&D,F
34.99,40.0,R&D,F
33.2,40.0,R&D,F
30.77,40.0,R&D,M
31.69,40.0,R&D,M
30.92,40.0,R&D,M
31.07,40.0,R&D,M
32.28,40.0,R&D,M
32.96,40.0,R&D,F
30.63,40.0,R&D,M
30.14,40.0,R&D,M
30.6,40.0,R&D,M
30.22,40.0,R&D,M
32.75,40.0,R&D,F
30.88,40.0,R&D,M
31.21,40.0,R&D,M
30.19,40.0,R&D,M
32.56,40.0,R&D,F
31.05,40.0,R&D,M
30.88,40.0,R&D,M
33.54,40.0,R&D,F
30.82,40.0,R&D,M
30.66,40.0,R&D,M
32.95,40.0,R&D,F
30.06,40.0,R&D,M
30.25,40.0,R&D,M
30.68,40.0,R&D,M
30.84,40.0,R&D,M
33.36,40.0,R&D,F
30.68,40.0,R&D,M
31.88,40.0,R&D,M
33.32,40.0,R&D,F
34.21,40.0,R&D,F
30.92,40.0,R&D,M
31.88,40.0,R&D,M
33.08,40.0,R&D,F
31.92,40.0,R&D,M
32.1,40.0,R&D,M
31.19,40.0,R&D,M
31.81,40.0,R&D,M
30.42,40.0,R&D,M
29.89,40.0,R&D,M
31.87,40.0,R&D,F
33.07,40.0,R&D,F
30.82,40.0,R&D,M
31.66,40.0,R&D,F
31.86,40.0,R&D,M
31.63,40.0,R&D,M
29.89,40.0,R&D,M
31.1,40.0,R&D,M
33.5,40.0,R&D,F
33.8,40.0,R&D,F
33.9,40.0,R&D,F
32.84,40.0,R&D,F
31.23,40.0,R&D,M
31.24,40.0,R&D,M
32.06,40.0,R&D,M
30.75,40.0,R&D,M
31.06,40.0,R&D,M
32.28,40.0,R&D,M
32.52,40.0,R&D,F
31.97,40.0,R&D,M
32.85,40.0,R&D,F
32.91,40.0,R&D,F
29.91,40.0,R&D,M
30.5,40.0,R&D,M
30.05,40.0,R&D,M
31.08,40.0,R&D,M
30.33,40.0,R&D,M
30.28,40.0,R&D,M
31.32,40.0,R&D,M
32.870000000000005,40.0,R&D,F
31.35,40.0,R&D,M
30.81,40.0,R&D,M
32.36,40.0,R&D,M
30.82,40.0,R&D,M
30.86,40.0,R&D,M
30.67,40.0,R&D,M
32.96,40.0,R&D,F
33.620000000000005,40.0,R&D,F
29.84,40.0,R&D,M
30.65,40.0,R&D,M
30.54,40.0,R&D,M
30.21,40.0,R&D,M
30.26,40.0,R&D,M
31.02,40.0,R&D,M
32.31,40.0,R&D,F
31.47,40.0,R&D,M
30.72,40.0,R&D,M
32.41,40.0,R&D,F
30.87,40.0,R&D,M
33.5,40.0,R&D,F
33.1,40.0,R&D,M
31.65,40.0,R&D,M
30.49,40.0,R&D,M
30.2,40.0,R&D,M
31.29,40.0,R&D,M
30.18,40.0,R&D,M
31.78,40.0,R&D,F
30.28,40.0,R&D,M
33.82,40.0,R&D,F
31.22,40.0,R&D,M
31.59,40.0,R&D,M
31.06,40.0,R&D,M
33.04,40.0,R&D,F
32.58,40.0,R&D,M
31.85,40.0,R&D,M
32.45,40.0,R&D,M
30.8,40.0,R&D,M
31.31,40.0,R&D,M
31.04,40.0,R&D,M
30.42,40.0,R&D,M
30.54,40.0,R&D,M
31.56,40.0,R&D,M
30.16,40.0,R&D,M
31.25,40.0,R&D,M
33.9,40.0,R&D,F
30.74,40.0,R&D,M
29.72,40.0,R&D,M
31.17,40.0,R&D,M
30.73,40.0,R&D,M
30.99,40.0,R&D,M
31.84,40.0,R&D,M
