Unnamed: 0,year,pay,department,gender
19296,2010,48.21,Management,M
19297,2010,48.27,Management,F
19298,2010,44.63,Management,M
19299,2010,45.61,Management,M
19300,2010,47.78,Management,F
19301,2010,46.17,Management,M
19302,2010,49.16,Management,F
19303,2010,49.75,Management,M
19304,2010,48.67,Management,F
19305,2010,46.85,Management,M
19306,2010,46.47,Management,M
19307,2010,47.56,Management,M
19308,2010,51.18,Management,M
19309,2010,51.48,Management,M
19310,2010,44.93,Management,M
19311,2010,47.3,Management,M
19312,2010,44.77,Management,M
19313,2010,47.04,Management,M
19314,2010,49.14,Management,F
19315,2010,50.48,Management,F
19316,2010,43.6,Management,F
19317,2010,46.35,Management,M
19318,2010,49.1,Management,F
19319,2010,47.9,Management,F
19320,2010,48.32,Management,M
19321,2010,50.0,Management,F
19322,2010,43.25,Management,M
19323,2010,47.7,Management,F
19324,2010,46.14,Management,M
19325,2010,45.64,Management,M
19326,2010,51.16,Management,F
19327,2010,46.16,Management,M
19328,2010,48.98,Management,M
19329,2010,46.85,Management,F
19330,2010,43.63,Management,M
19331,2010,45.43,Management,M
19332,2010,47.87,Management,F
19333,2010,46.29,Management,M
19334,2010,47.29,Management,M
19335,2010,46.28,Management,M
19336,2010,49.97,Management,F
19337,2010,45.77,Management,M
19338,2010,48.41,Management,F
19339,2010,43.88,Management,M
19340,2010,42.8,Management,M
19341,2010,47.43,Management,F
19342,2010,46.53,Management,F
19343,2010,43.38,Management,M
19344,2010,50.04,Management,F
19345,2010,47.35,Management,M
19346,2010,49.14,Management,F
19347,2010,49.85,Management,F
19348,2010,43.54,Management,F
19349,2010,49.88,Management,M
19350,2010,48.51,Management,F
19351,2010,44.45,Management,M
19352,2010,41.43,Management,M
19353,2010,47.6,Management,M
19354,2010,47.05,Management,F
19355,2010,44.79,Management,M
19356,2010,44.96,Management,M
19357,2010,51.1,Management,F
19358,2010,52.6,Management,F
19359,2010,46.48,Management,M
19360,2010,51.75,Management,M
19361,2010,49.39,Management,F
19362,2010,49.43,Management,F
19363,2010,45.71,Management,M
19364,2010,46.7,Management,M
19365,2010,51.95,Management,M
19366,2010,49.09,Management,M
19367,2010,46.3,Management,M
19368,2010,49.04,Management,F
19369,2010,47.89,Management,M
19370,2010,43.4,Management,M
19371,2010,44.21,Management,M
19372,2010,44.35,Management,M
19373,2010,46.56,Management,M
19374,2010,48.95,Management,F
19375,2010,47.85,Management,F
19376,2010,45.73,Management,M
19377,2010,48.12,Management,M
19378,2010,47.4,Management,M
19379,2010,45.19,Management,M
19380,2010,49.24,Management,M
19381,2010,47.58,Management,M
19382,2010,46.55,Management,M
19383,2010,45.6,Management,F
19384,2010,50.05,Management,M
19385,2010,52.11,Management,M
19386,2010,47.11,Management,M
19387,2010,47.19,Management,F
19388,2010,45.05,Management,F
19389,2010,45.78,Management,M
19390,2010,47.4,Management,M
19391,2010,48.12,Management,F
19392,2010,50.37,Management,M
19393,2010,46.73,Management,F
19394,2010,46.17,Management,M
19395,2010,43.0,Management,M
19396,2010,47.52,Management,F
19397,2010,46.86,Management,M
19398,2010,48.82,Management,F
19399,2010,51.77,Management,F
19400,2010,47.32,Management,M
19401,2010,49.93,Management,F
19402,2010,50.82,Management,F
19403,2010,46.49,Management,M
19404,2010,50.19,Management,M
19405,2010,50.62,Management,M
19406,2010,48.98,Management,M
19407,2010,44.28,Management,M
19408,2010,44.94,Management,M
19409,2010,48.16,Management,F
19410,2010,50.68,Management,F
19411,2010,48.27,Management,F
19412,2010,44.99,Management,M
19413,2010,48.07,Management,F
19414,2010,45.67,Management,M
19415,2010,47.85,Management,M
19416,2010,48.95,Management,M
19417,2010,47.78,Management,M
19418,2010,47.72,Management,M
19419,2010,47.3,Management,M
19420,2010,47.81,Management,F
19421,2010,48.54,Management,M
19422,2010,47.82,Management,M
19423,2010,47.85,Management,M
19424,2010,47.41,Management,M
19425,2010,47.35,Management,F
19426,2010,43.14,Management,M
19427,2010,47.9,Management,M
19428,2010,46.86,Management,M
19429,2010,48.94,Management,F
19430,2010,42.83,Management,M
19431,2010,48.79,Management,F
19432,2010,46.49,Management,M
19433,2010,51.9,Management,M
19434,2010,42.29,Management,M
19435,2010,46.14,Management,F
19436,2010,41.74,Management,M
19437,2010,47.99,Management,F
19438,2010,43.46,Management,M
19439,2010,47.17,Management,M
19440,2010,45.12,Management,M
19441,2010,45.59,Management,M
19442,2010,44.8,Management,M
19443,2010,44.81,Management,M
19444,2010,48.43,Management,M
19445,2010,45.54,Management,M
19446,2010,49.22,Management,M
19447,2010,48.91,Management,F
19448,2010,46.08,Management,M
19449,2010,47.54,Management,M
19450,2010,48.72,Management,F
19451,2010,42.65,Management,F
19452,2010,47.62,Management,M
19453,2010,46.56,Management,M
19454,2010,44.42,Management,M
19455,2010,46.82,Management,F
19456,2010,46.28,Management,M
19457,2010,46.38,Management,M
19458,2010,45.6,Management,M
19459,2010,47.97,Management,M
19460,2010,46.21,Management,M
19461,2010,51.03,Management,F
19462,2010,44.07,Management,F
19463,2010,52.08,Management,F
19464,2010,45.14,Management,M
19465,2010,45.15,Management,M
19466,2010,48.72,Management,M
19467,2010,48.44,Management,M
19468,2010,49.1,Management,M
19469,2010,47.69,Management,F
19470,2010,51.15,Management,F
19471,2010,46.73,Management,M
19472,2010,47.03,Management,M
19473,2010,48.75,Management,M
19474,2010,51.75,Management,F
19475,2010,45.51,Management,M
19476,2010,49.69,Management,F
19477,2010,50.65,Management,F
19478,2010,46.11,Management,M
19479,2010,46.94,Management,M
19480,2010,46.23,Management,M
19481,2010,47.99,Management,M
19482,2010,43.11,Management,M
19483,2010,47.44,Management,F
19484,2010,45.09,Management,M
19485,2010,48.88,Management,F
19486,2010,47.62,Management,M
19487,2010,50.19,Management,F
19488,2010,48.84,Management,F
19489,2010,48.28,Management,M
19490,2010,47.77,Management,M
19491,2010,49.02,Management,F
19492,2010,46.86,Management,M
19493,2010,44.16,Management,M
19494,2010,50.01,Management,F
19495,2010,46.29,Management,M
19496,2010,46.49,Management,F
19497,2010,51.46,Management,F
19498,2010,47.94,Management,M
19499,2010,44.7,Management,M
19500,2010,47.16,Management,M
19501,2010,45.71,Management,M
19502,2010,44.37,Management,M
19503,2010,46.29,Management,F
19504,2010,47.36,Management,M
19505,2010,46.2,Management,F
19506,2010,50.88,Management,F
19507,2010,47.47,Management,M
19508,2010,46.67,Management,M
19509,2010,44.88,Management,M
19510,2010,47.9,Management,M
19511,2010,45.3,Management,M
19512,2010,48.71,Management,F
19513,2010,44.36,Management,M
19514,2010,45.29,Management,M
19515,2010,50.59,Management,M
19516,2010,47.98,Management,F
19517,2010,47.69,Management,F
19518,2010,47.13,Management,F
19519,2010,47.73,Management,F
19520,2010,46.07,Management,M
19521,2010,48.91,Management,F
19522,2010,48.4,Management,F
19523,2010,47.23,Management,F
19524,2010,46.26,Management,M
19525,2010,48.43,Management,M
19526,2010,45.06,Management,M
19527,2010,49.3,Management,M
19528,2010,47.45,Management,F
19529,2010,47.56,Management,M
19530,2010,49.65,Management,F
19531,2010,46.67,Management,M
19532,2010,50.86,Management,F
19533,2010,48.37,Management,F
19534,2010,44.86,Management,M
19535,2010,50.18,Management,F
19536,2010,47.24,Management,M
19537,2010,48.78,Management,F
19538,2010,48.78,Management,F
19539,2010,48.42,Management,M
19540,2010,44.71,Management,M
19541,2010,49.27,Management,F
19542,2010,50.17,Management,M
19543,2010,46.87,Management,F
19544,2010,45.53,Management,M
19545,2010,52.28,Management,F
19546,2010,48.14,Management,M
19547,2010,48.6,Management,F
19548,2010,53.12,Management,F
19549,2010,46.7,Management,M
19550,2010,45.51,Management,M
19551,2010,48.75,Management,M
19552,2010,48.22,Management,F
19553,2010,47.31,Management,F
19554,2010,49.79,Management,F
19555,2010,47.85,Management,F
19556,2010,46.31,Management,M
19557,2010,47.1,Management,F
19558,2010,46.27,Management,M
19559,2010,46.76,Management,F
19560,2010,46.54,Management,M
19561,2010,48.91,Management,F
19562,2010,49.65,Management,F
19563,2010,48.94,Management,F
19564,2010,46.76,Management,F
19565,2010,50.28,Management,F
19566,2010,48.1,Management,F
19567,2010,47.13,Management,M
19568,2010,45.58,Management,M
19569,2010,42.57,Management,M
19570,2010,47.11,Management,M
19571,2010,45.06,Management,M
19572,2010,46.26,Management,M
19573,2010,45.27,Management,F
19574,2010,49.44,Management,M
19575,2010,46.9,Management,M
19576,2010,47.42,Management,M
19577,2010,46.95,Management,F
19578,2010,46.5,Management,M
19579,2010,46.08,Management,M
19580,2010,54.19,Management,F
19581,2010,46.55,Management,M
19582,2010,46.69,Management,M
19583,2010,47.92,Management,F
19584,2010,47.99,Management,F
19585,2010,44.85,Management,M
19586,2010,44.65,Management,M
19587,2010,48.9,Management,M
19588,2010,45.78,Management,F
19589,2010,44.64,Management,M
19590,2010,46.73,Management,M
19591,2010,47.16,Management,M
19592,2010,47.82,Management,M
19593,2010,49.55,Management,F
19594,2010,45.75,Management,F
19595,2010,47.96,Management,F
19596,2010,47.25,Management,M
19597,2010,49.39,Management,F
19598,2010,46.99,Management,M
19599,2010,46.37,Management,M
19600,2010,48.87,Management,F
19601,2010,48.14,Management,F
19602,2010,47.9,Management,M
19603,2010,45.07,Management,M
19604,2010,47.26,Management,M
19605,2010,48.35,Management,F
19606,2010,45.54,Management,F
19607,2010,49.63,Management,M
19608,2010,47.88,Management,F
19609,2010,50.62,Management,M
19610,2010,48.93,Management,M
19611,2010,45.29,Management,M
19612,2010,50.91,Management,F
19613,2010,47.99,Management,F
19614,2010,43.54,Management,M
19615,2010,50.34,Management,F
19616,2010,46.47,Management,F
19617,2010,47.23,Management,M
19618,2010,46.52,Management,M
19619,2010,45.76,Management,F
19620,2010,46.18,Management,F
19621,2010,48.43,Management,F
19622,2010,50.99,Management,M
19623,2010,43.41,Management,M
19624,2010,46.98,Management,F
19625,2010,46.35,Management,M
19626,2010,44.24,Management,M
19627,2010,48.7,Management,F
19628,2010,47.99,Management,F
19629,2010,47.29,Management,F
19630,2010,45.31,Management,M
19631,2010,46.82,Management,M
19632,2010,45.3,Management,M
19633,2010,44.93,Management,M
19634,2010,47.33,Management,M
19635,2010,47.15,Management,F
19636,2010,49.33,Management,F
19637,2010,50.99,Management,M
19638,2010,48.24,Management,M
19639,2010,46.65,Management,M
19640,2010,46.27,Management,F
19641,2010,46.7,Management,F
19642,2010,42.38,Management,M
19643,2010,47.21,Management,F
19644,2010,42.69,Management,M
19645,2010,42.49,Management,M
19646,2010,47.7,Management,F
19647,2010,52.45,Management,F
19648,2010,47.39,Management,M
19649,2010,47.96,Management,M
19650,2010,48.06,Management,M
19651,2010,44.38,Management,M
19652,2010,43.71,Management,F
19653,2010,47.17,Management,F
19654,2010,47.83,Management,M
19655,2010,45.01,Management,M
19656,2010,47.61,Management,M
19657,2010,46.12,Management,F
19658,2010,45.91,Management,M
19659,2010,46.9,Management,F
19660,2010,50.99,Management,F
19661,2010,50.5,Management,F
19662,2010,43.15,Management,M
19663,2010,49.24,Management,F
19664,2010,47.24,Management,M
19665,2010,33.31,R&D,M
19666,2010,28.23,R&D,M
19667,2010,33.38,R&D,M
19668,2010,32.76,R&D,M
19669,2010,31.17,R&D,F
19670,2010,29.12,R&D,M
19671,2010,28.17,R&D,M
19672,2010,28.94,R&D,M
19673,2010,30.5,R&D,M
19674,2010,32.03,R&D,F
19675,2010,31.57,R&D,M
19676,2010,33.79,R&D,F
19677,2010,34.19,R&D,F
19678,2010,34.15,R&D,M
19679,2010,30.95,R&D,M
19680,2010,28.87,R&D,M
19681,2010,28.87,R&D,M
19682,2010,32.6,R&D,M
19683,2010,28.94,R&D,M
19684,2010,32.97,R&D,F
19685,2010,30.95,R&D,M
19686,2010,28.01,R&D,M
19687,2010,33.81,R&D,M
19688,2010,35.05,R&D,M
19689,2010,27.6,R&D,M
19690,2010,33.230000000000004,R&D,F
19691,2010,33.629999999999995,R&D,F
19692,2010,30.95,R&D,M
19693,2010,33.21,R&D,M
19694,2010,30.57,R&D,M
19695,2010,29.26,R&D,M
19696,2010,33.45,R&D,M
19697,2010,35.21,R&D,M
19698,2010,32.85,R&D,M
19699,2010,30.17,R&D,M
19700,2010,33.129999999999995,R&D,F
19701,2010,30.14,R&D,M
19702,2010,32.24,R&D,M
19703,2010,31.1,R&D,M
19704,2010,31.73,R&D,F
19705,2010,27.94,R&D,M
19706,2010,28.84,R&D,M
19707,2010,30.92,R&D,M
19708,2010,30.91,R&D,M
19709,2010,31.54,R&D,M
19710,2010,31.03,R&D,F
19711,2010,28.36,R&D,M
19712,2010,28.86,R&D,F
19713,2010,28.71,R&D,M
19714,2010,32.64,R&D,M
19715,2010,31.34,R&D,M
19716,2010,31.29,R&D,F
19717,2010,29.18,R&D,M
19718,2010,32.97,R&D,M
19719,2010,29.95,R&D,M
19720,2010,33.370000000000005,R&D,F
19721,2010,33.56,R&D,F
19722,2010,33.25,R&D,M
19723,2010,33.94,R&D,M
19724,2010,27.61,R&D,M
19725,2010,27.23,R&D,M
19726,2010,30.21,R&D,M
19727,2010,30.88,R&D,M
19728,2010,33.25,R&D,F
19729,2010,30.01,R&D,M
19730,2010,36.51,R&D,F
19731,2010,28.25,R&D,M
19732,2010,35.74,R&D,M
19733,2010,29.92,R&D,M
19734,2010,32.64,R&D,M
19735,2010,35.08,R&D,M
19736,2010,31.13,R&D,M
19737,2010,32.71,R&D,F
19738,2010,31.49,R&D,M
19739,2010,27.56,R&D,M
19740,2010,28.01,R&D,M
19741,2010,32.17,R&D,M
19742,2010,31.53,R&D,F
19743,2010,31.08,R&D,F
19744,2010,31.4,R&D,F
19745,2010,31.56,R&D,M
19746,2010,34.9,R&D,F
19747,2010,29.27,R&D,M
19748,2010,38.03,R&D,F
19749,2010,35.09,R&D,M
19750,2010,33.93,R&D,M
19751,2010,30.44,R&D,F
19752,2010,34.88,R&D,F
19753,2010,35.17,R&D,F
19754,2010,33.57,R&D,F
19755,2010,33.19,R&D,M
19756,2010,32.77,R&D,F
19757,2010,35.54,R&D,M
19758,2010,32.92,R&D,M
19759,2010,32.82,R&D,M
19760,2010,27.59,R&D,M
19761,2010,32.44,R&D,F
19762,2010,25.99,R&D,M
19763,2010,29.09,R&D,M
19764,2010,30.61,R&D,M
19765,2010,34.87,R&D,F
19766,2010,31.95,R&D,M
19767,2010,29.46,R&D,M
19768,2010,29.0,R&D,M
19769,2010,33.57,R&D,M
19770,2010,31.35,R&D,M
19771,2010,30.68,R&D,M
19772,2010,32.04,R&D,M
19773,2010,32.05,R&D,F
19774,2010,36.17,R&D,F
19775,2010,28.55,R&D,M
19776,2010,28.43,R&D,M
19777,2010,31.48,R&D,M
19778,2010,32.1,R&D,M
19779,2010,32.98,R&D,M
19780,2010,31.83,R&D,F
19781,2010,30.91,R&D,F
19782,2010,28.94,R&D,M
19783,2010,34.44,R&D,M
19784,2010,28.17,R&D,M
19785,2010,32.51,R&D,M
19786,2010,34.3,R&D,M
19787,2010,25.98,R&D,M
19788,2010,32.06,R&D,M
19789,2010,31.12,R&D,M
19790,2010,29.5,R&D,M
19791,2010,28.65,R&D,M
19792,2010,32.31,R&D,M
19793,2010,32.62,R&D,M
19794,2010,31.42,R&D,M
19795,2010,33.239999999999995,R&D,F
19796,2010,29.88,R&D,M
19797,2010,29.67,R&D,M
19798,2010,34.46,R&D,F
19799,2010,25.34,R&D,M
19800,2010,31.5,R&D,M
19801,2010,34.24,R&D,M
19802,2010,32.42,R&D,M
19803,2010,31.81,R&D,M
19804,2010,31.59,R&D,M
19805,2010,27.22,R&D,M
19806,2010,31.96,R&D,M
19807,2010,29.38,R&D,M
19808,2010,30.22,R&D,M
19809,2010,29.55,R&D,M
19810,2010,33.23,R&D,M
19811,2010,32.76,R&D,M
19812,2010,33.44,R&D,F
19813,2010,35.95,R&D,F
19814,2010,28.73,R&D,M
19815,2010,30.48,R&D,M
19816,2010,32.46,R&D,F
19817,2010,31.44,R&D,M
19818,2010,29.09,R&D,M
19819,2010,32.61,R&D,M
19820,2010,32.1,R&D,M
19821,2010,27.35,R&D,M
19822,2010,29.31,R&D,M
19823,2010,32.04,R&D,M
19824,2010,29.53,R&D,M
19825,2010,30.76,R&D,M
19826,2010,31.5,R&D,M
19827,2010,37.27,R&D,M
19828,2010,28.8,R&D,M
19829,2010,31.69,R&D,M
19830,2010,29.78,R&D,M
19831,2010,32.8,R&D,M
19832,2010,32.22,R&D,M
19833,2010,33.77,R&D,F
19834,2010,31.89,R&D,M
19835,2010,30.81,R&D,M
19836,2010,28.34,R&D,M
19837,2010,25.17,R&D,M
19838,2010,30.67,R&D,F
19839,2010,33.82,R&D,M
19840,2010,31.18,R&D,M
19841,2010,32.09,R&D,F
19842,2010,30.69,R&D,M
19843,2010,28.93,R&D,M
19844,2010,33.06,R&D,M
19845,2010,31.06,R&D,M
19846,2010,31.09,R&D,M
19847,2010,29.97,R&D,M
19848,2010,29.01,R&D,M
19849,2010,31.19,R&D,M
19850,2010,31.97,R&D,M
19851,2010,31.41,R&D,M
19852,2010,34.11,R&D,M
19853,2010,32.43,R&D,M
19854,2010,35.2,R&D,F
19855,2010,31.73,R&D,M
19856,2010,30.76,R&D,M
19857,2010,32.06,R&D,M
19858,2010,29.59,R&D,M
19859,2010,33.9,R&D,M
19860,2010,31.65,R&D,F
19861,2010,31.08,R&D,F
19862,2010,28.68,R&D,M
19863,2010,35.93,R&D,M
19864,2010,30.74,R&D,M
19865,2010,28.66,R&D,M
19866,2010,31.64,R&D,M
19867,2010,28.95,R&D,M
19868,2010,29.0,R&D,M
19869,2010,33.72,R&D,M
19870,2010,34.25,R&D,M
19871,2010,31.46,R&D,M
19872,2010,28.1,R&D,M
19873,2010,29.62,R&D,M
19874,2010,33.08,R&D,M
19875,2010,30.18,R&D,M
19876,2010,31.46,R&D,M
19877,2010,34.31,R&D,F
19878,2010,29.28,R&D,M
19879,2010,32.86,R&D,F
19880,2010,33.02,R&D,F
19881,2010,30.87,R&D,M
19882,2010,30.45,R&D,F
19883,2010,34.97,R&D,F
19884,2010,31.92,R&D,F
19885,2010,29.45,R&D,M
19886,2010,30.4,R&D,F
19887,2010,33.370000000000005,R&D,F
19888,2010,31.96,R&D,M
19889,2010,31.77,R&D,F
19890,2010,35.16,R&D,F
19891,2010,34.53,R&D,M
19892,2010,27.91,R&D,M
19893,2010,31.92,R&D,M
19894,2010,30.22,R&D,M
19895,2010,29.01,R&D,M
19896,2010,30.51,R&D,M
19897,2010,36.27,R&D,M
19898,2010,32.21,R&D,M
19899,2010,31.66,R&D,F
19900,2010,31.87,R&D,F
19901,2010,32.93,R&D,F
19902,2010,30.48,R&D,M
19903,2010,34.92,R&D,F
19904,2010,32.78,R&D,M
19905,2010,33.98,R&D,M
19906,2010,28.21,R&D,M
19907,2010,28.63,R&D,M
19908,2010,27.35,R&D,M
19909,2010,33.54,R&D,F
19910,2010,28.08,R&D,M
19911,2010,31.83,R&D,M
19912,2010,32.2,R&D,M
19913,2010,29.82,R&D,M
19914,2010,33.11,R&D,M
19915,2010,34.72,R&D,F
19916,2010,30.07,R&D,M
19917,2010,31.23,R&D,M
19918,2010,35.81,R&D,F
19919,2010,34.1,R&D,F
19920,2010,32.0,R&D,M
19921,2010,32.08,R&D,M
19922,2010,31.95,R&D,M
19923,2010,30.52,R&D,M
19924,2010,30.23,R&D,M
19925,2010,34.25,R&D,F
19926,2010,29.63,R&D,M
19927,2010,30.76,R&D,M
19928,2010,32.47,R&D,M
19929,2010,31.64,R&D,M
19930,2010,29.81,R&D,F
19931,2010,30.55,R&D,M
19932,2010,30.53,R&D,F
19933,2010,30.68,R&D,M
19934,2010,28.02,R&D,M
19935,2010,33.77,R&D,F
19936,2010,29.84,R&D,F
19937,2010,33.45,R&D,M
19938,2010,28.29,R&D,M
19939,2010,31.5,R&D,M
19940,2010,34.35,R&D,M
19941,2010,31.68,R&D,M
19942,2010,30.39,R&D,M
19943,2010,30.29,R&D,M
19944,2010,34.54,R&D,M
19945,2010,34.05,R&D,M
19946,2010,30.68,R&D,M
19947,2010,33.36,R&D,M
19948,2010,32.2,R&D,M
19949,2010,29.44,R&D,M
19950,2010,32.78,R&D,M
19951,2010,31.4,R&D,M
19952,2010,33.3,R&D,M
19953,2010,30.74,R&D,M
19954,2010,31.51,R&D,M
19955,2010,29.8,R&D,M
19956,2010,31.54,R&D,M
19957,2010,33.7,R&D,F
19958,2010,32.14,R&D,M
19959,2010,34.75,R&D,M
19960,2010,34.47,R&D,F
19961,2010,31.34,R&D,F
19962,2010,33.56,R&D,M
19963,2010,32.07,R&D,M
19964,2010,37.92,R&D,M
19965,2010,36.35,R&D,F
19966,2010,32.4,R&D,M
19967,2010,31.48,R&D,M
19968,2010,31.64,R&D,M
19969,2010,35.32,R&D,F
19970,2010,33.870000000000005,R&D,F
19971,2010,36.64,R&D,M
19972,2010,28.24,R&D,M
19973,2015,17.15,Support,M
19974,2015,20.12,Support,F
19975,2015,15.48,Support,F
19976,2015,17.6,Support,F
19977,2015,18.26,Support,F
19978,2015,19.57,Support,F
19979,2015,16.54,Support,M
19980,2015,18.12,Support,F
19981,2015,17.65,Support,M
19982,2015,20.42,Support,F
19983,2015,14.84,Support,F
19984,2015,21.48,Support,F
19985,2015,17.66,Support,F
19986,2015,20.48,Support,F
19987,2015,18.3,Support,F
19988,2015,18.13,Support,F
19989,2015,19.29,Support,F
19990,2015,19.27,Support,F
19991,2015,14.57,Support,M
19992,2015,16.54,Support,F
19993,2015,17.5,Support,M
19994,2015,18.08,Support,M
19995,2015,15.32,Support,F
19996,2015,13.47,Support,M
19997,2015,19.38,Support,F
19998,2015,18.49,Support,M
19999,2015,19.39,Support,F
20000,2015,20.48,Support,F
20001,2015,20.71,Support,F
20002,2015,14.07,Support,M
20003,2015,15.98,Support,M
20004,2015,17.46,Support,F
20005,2015,17.3,Support,F
20006,2015,14.88,Support,M
20007,2015,15.42,Support,F
20008,2015,16.87,Support,M
20009,2015,21.98,Support,F
20010,2015,18.38,Support,F
20011,2015,11.17,Support,M
20012,2015,16.3,Support,M
20013,2015,20.71,Support,F
20014,2015,16.6,Support,F
20015,2015,16.1,Support,F
20016,2015,17.24,Support,M
20017,2015,19.0,Support,F
20018,2015,16.79,Support,M
20019,2015,20.98,Support,F
20020,2015,17.34,Support,F
20021,2015,15.57,Support,F
20022,2015,16.5,Support,F
20023,2015,15.79,Support,M
20024,2015,18.12,Support,F
20025,2015,19.08,Support,F
20026,2015,19.63,Support,F
20027,2015,19.51,Support,F
20028,2015,18.55,Support,F
20029,2015,15.33,Support,M
20030,2015,16.810000000000002,Support,F
20031,2015,17.83,Support,F
20032,2015,15.2,Support,M
20033,2015,20.27,Support,F
20034,2015,20.47,Support,F
20035,2015,21.36,Support,F
20036,2015,19.75,Support,F
20037,2015,18.61,Support,F
20038,2015,12.87,Support,M
20039,2015,19.68,Support,F
20040,2015,17.56,Support,M
20041,2015,21.08,Support,F
20042,2015,13.46,Support,M
20043,2015,15.34,Support,M
20044,2015,12.86,Support,M
20045,2015,16.25,Support,F
20046,2015,17.86,Support,F
20047,2015,17.92,Support,F
20048,2015,16.380000000000006,Support,F
20049,2015,16.08,Support,F
20050,2015,20.22,Support,F
20051,2015,17.740000000000006,Support,F
20052,2015,14.46,Support,M
20053,2015,17.23,Support,M
20054,2015,13.35,Support,F
20055,2015,21.37,Support,F
20056,2015,19.42,Support,F
20057,2015,19.59,Support,F
20058,2015,19.06,Support,F
20059,2015,19.05,Support,F
20060,2015,12.28,Support,M
20061,2015,17.240000000000002,Support,F
20062,2015,15.17,Support,M
20063,2015,20.43,Support,F
20064,2015,19.42,Support,F
20065,2015,17.94,Support,M
20066,2015,20.76,Support,F
20067,2015,18.5,Support,F
20068,2015,19.03,Support,F
20069,2015,21.1,Support,M
20070,2015,12.91,Support,M
20071,2015,16.71,Support,F
