Id,LotArea,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,MasVnrType,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,GrLivArea,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,SaleType,SaleCondition,SalePrice
1235,8525,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,None,TA,TA,PConc,GasA,TA,0,1964,TA,7,Typ,0,0,0,N,WD,Abnorml,130000
1236,13132,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,None,TA,TA,BrkTil,GasA,Gd,1,1784,TA,9,Typ,0,1,180,N,WD,Normal,138887
1237,2628,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Stone,Gd,TA,PConc,GasA,Ex,1,1626,Gd,6,Typ,0,2,474,Y,WD,Normal,175500
1238,12393,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1948,Gd,8,Typ,1,2,434,Y,WD,Normal,195000
1239,13072,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,None,Gd,TA,PConc,GasA,Ex,1,1141,TA,6,Typ,0,2,484,Y,WD,Abnorml,142500
1240,9037,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1484,Ex,6,Typ,1,2,472,Y,WD,Normal,265900
1241,8158,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1768,Gd,8,Typ,0,2,543,Y,WD,Normal,224900
1242,9849,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,Stone,Gd,TA,PConc,GasA,Ex,1,1689,Gd,7,Typ,0,3,954,Y,New,Partial,248328
1243,10625,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,BrkFace,TA,TA,CBlock,GasA,TA,1,1173,Gd,6,Typ,2,2,528,Y,WD,Family,170000
1244,13891,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,,Ex,TA,PConc,GasA,Ex,1,2076,Ex,7,Typ,1,3,850,Y,New,Partial,465000
1245,11435,HLS,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,None,TA,TA,PConc,GasA,Fa,1,1517,Gd,7,Typ,2,2,400,Y,WD,Normal,230000
1246,12090,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,BrkFace,TA,TA,CBlock,GasA,Ex,1,1868,TA,7,Typ,1,2,477,Y,WD,Abnorml,178000
1247,8125,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1553,Gd,6,Typ,0,2,615,Y,New,Partial,186500
1248,12328,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,BrkFace,TA,TA,CBlock,GasA,TA,1,1034,TA,6,Typ,0,3,888,Y,WD,Normal,169900
1249,9600,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,None,TA,TA,BrkTil,OthW,Fa,0,2058,TA,8,Typ,1,2,396,P,WD,Normal,129500
1250,7200,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,None,TA,TA,CBlock,GasA,TA,1,988,TA,6,Typ,0,1,276,Y,WD,Normal,119000
1251,11160,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,None,Gd,TA,CBlock,GasA,Ex,1,2110,Ex,8,Typ,2,2,522,Y,WD,Normal,244000
1252,3136,Lvl,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Stone,Gd,TA,PConc,GasA,Ex,1,1405,Gd,6,Typ,1,2,478,Y,WD,Normal,171750
1253,9858,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,None,TA,TA,CBlock,GasA,TA,1,874,TA,5,Typ,0,1,288,Y,WD,Normal,130000
1254,17542,Lvl,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,None,Gd,TA,CBlock,GasA,TA,1,2167,Gd,9,Typ,2,2,518,Y,WD,Normal,294000
1255,6931,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,Stone,Gd,TA,PConc,GasA,Ex,1,1656,Gd,7,Typ,1,2,397,Y,WD,Normal,165400
1256,6240,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,None,TA,TA,BrkTil,GasA,TA,1,1367,TA,6,Typ,1,1,560,Y,WD,Normal,127500
1257,14303,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1987,Gd,7,Typ,1,2,691,Y,WD,Normal,301500
1258,4060,Lvl,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,None,TA,TA,PConc,GasA,Ex,1,864,TA,4,Typ,0,0,0,Y,WD,Normal,99900
1259,9587,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Stone,Gd,TA,PConc,GasA,Ex,1,1166,Gd,5,Typ,0,2,400,Y,WD,Normal,190000
1260,9750,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,None,TA,TA,CBlock,GasA,Gd,1,1054,TA,6,Typ,0,2,460,Y,WD,Normal,151000
1261,24682,Lvl,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,None,TA,TA,PConc,GasA,Ex,1,1675,TA,7,Typ,1,2,502,Y,WD,Normal,181000
1262,9600,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,None,TA,TA,CBlock,GasA,Gd,1,1050,TA,5,Typ,0,1,338,Y,WD,Normal,128900
1263,11250,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,None,TA,TA,CBlock,GasA,Ex,1,1788,TA,8,Min2,2,1,304,Y,WD,Normal,161500
1264,13515,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,None,TA,TA,PConc,GasA,Ex,1,1824,TA,8,Typ,1,2,520,N,WD,Normal,180500
1265,4060,Lvl,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,None,Gd,TA,PConc,GasA,Ex,1,1337,Gd,5,Typ,0,2,511,Y,COD,Abnorml,181000
1266,3735,Lvl,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1452,Gd,6,Typ,0,2,506,Y,WD,Normal,183900
1267,10120,Bnk,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,None,Fa,TA,CBlock,GasA,TA,0,1889,TA,9,Typ,1,1,308,N,WD,Normal,122000
1268,13214,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,None,Ex,TA,PConc,GasA,Ex,1,2018,Ex,10,Typ,1,3,746,Y,WD,Normal,378500
1269,14100,Lvl,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,BrkFace,TA,Gd,CBlock,GasA,Ex,1,3447,Gd,11,Typ,2,3,1014,Y,WD,Normal,381000
1270,11344,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,BrkFace,TA,TA,CBlock,GasW,TA,1,1524,TA,7,Typ,0,1,315,Y,WD,Normal,144000
1271,23595,Low,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,None,Gd,TA,PConc,GasA,TA,1,1524,Gd,4,Typ,1,2,586,Y,WD,Normal,260000
1272,9156,Lvl,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,None,TA,TA,CBlock,GasA,Gd,1,1489,Gd,7,Typ,1,2,462,Y,WD,Normal,185750
1273,13526,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,BrkFace,TA,TA,CBlock,GasA,TA,1,935,TA,5,Typ,0,1,288,Y,WD,Normal,137000
1274,11512,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,BrkFace,TA,TA,CBlock,GasA,Gd,1,1357,Ex,5,Typ,1,1,312,Y,WD,Normal,177000
1275,5362,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,None,TA,TA,PConc,GasA,Ex,1,1250,TA,8,Typ,1,2,552,Y,WD,Normal,139000
1276,11345,Lvl,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,Stone,TA,TA,CBlock,GasA,Gd,1,1920,TA,10,Typ,0,2,400,Y,WD,Normal,137000
1277,12936,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,None,TA,TA,CBlock,GasA,TA,1,1395,TA,6,Typ,1,2,497,Y,WD,Normal,162000
1278,17871,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,BrkFace,TA,TA,CBlock,GasA,Fa,1,1724,TA,7,Typ,1,2,480,Y,WD,Normal,197900
1279,9473,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,,Gd,TA,PConc,GasA,Ex,1,2031,Gd,7,Typ,1,2,577,Y,WD,Normal,237000
1280,7500,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,None,TA,Gd,CBlock,GasA,TA,1,1128,TA,6,Typ,0,2,528,Y,COD,Abnorml,68400
1281,9808,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1573,Gd,6,Typ,0,2,544,Y,WD,Normal,227000
1282,8049,Lvl,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,BrkFace,TA,TA,CBlock,GasA,TA,1,1339,TA,6,Typ,1,2,484,Y,WD,Normal,180000
1283,8800,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,None,TA,TA,CBlock,GasA,TA,1,1040,Gd,5,Typ,0,2,484,Y,WD,Normal,150500
1284,9400,Low,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,None,TA,TA,CBlock,GasA,TA,1,1824,TA,8,Typ,0,0,0,Y,WD,Normal,139000
1285,9638,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,None,TA,TA,PConc,GasA,Ex,1,2447,Gd,10,Min2,1,1,336,Y,WD,Normal,169000
1286,6000,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,None,TA,Fa,CBlock,GasA,Ex,1,1412,TA,6,Typ,1,1,280,Y,WD,Normal,132500
1287,9790,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,BrkFace,TA,TA,CBlock,GasA,TA,1,1328,TA,6,Typ,2,2,528,Y,WD,Normal,143000
1288,36500,Low,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,BrkCmn,TA,Gd,CBlock,GasA,Fa,1,1582,TA,7,Typ,0,2,390,N,WD,Normal,190000
1289,5664,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,None,Gd,TA,PConc,GasA,Ex,1,1659,Ex,5,Typ,1,2,499,Y,WD,Normal,278000
1290,11065,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Stone,Gd,TA,PConc,GasA,Ex,1,1970,Ex,8,Typ,1,3,753,Y,New,Partial,281000
1291,14112,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,BrkFace,TA,TA,PConc,GasA,TA,1,1152,TA,6,Typ,1,2,484,Y,WD,Normal,180500
1292,1680,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,BrkFace,TA,TA,CBlock,GasA,TA,1,1302,TA,6,Typ,0,1,264,Y,WD,Normal,119500
1293,6600,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,None,TA,TA,Stone,GasA,TA,0,2372,TA,11,Min2,0,1,432,Y,WD,Normal,107500
1294,10140,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,None,TA,TA,PConc,GasA,TA,1,1664,TA,8,Typ,1,2,528,Y,WD,Normal,162900
1295,8172,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,None,TA,TA,CBlock,GasA,TA,1,864,TA,5,Typ,0,2,572,N,WD,Normal,115000
1296,8400,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,BrkFace,TA,TA,CBlock,GasA,Gd,1,1052,TA,5,Typ,0,1,288,Y,WD,Normal,138500
1297,8700,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,BrkFace,TA,Gd,CBlock,GasA,Gd,1,1128,TA,6,Typ,0,2,525,Y,WD,Normal,155000
1298,3675,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,BrkFace,TA,TA,PConc,GasA,Gd,1,1072,TA,5,Typ,0,2,525,Y,New,Partial,140000
1299,63887,Bnk,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,Stone,Ex,TA,PConc,GasA,Ex,1,5642,Ex,12,Typ,3,2,1418,Y,New,Partial,160000
1300,7500,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,None,TA,TA,CBlock,GasA,Ex,1,1246,Gd,6,Typ,0,1,305,Y,WD,Normal,154000
1301,10762,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1983,Gd,9,Typ,1,2,490,Y,WD,Normal,225000
1302,7500,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,None,TA,TA,CBlock,GasA,Fa,1,1494,Gd,7,Typ,2,1,213,P,WD,Normal,177500
1303,10120,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,2526,Gd,8,Typ,1,3,844,Y,WD,Normal,290000
1304,8688,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1616,Gd,7,Typ,0,3,834,Y,WD,Normal,232000
1305,3363,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,Stone,Gd,TA,PConc,GasA,Ex,1,1708,Gd,7,Maj1,0,2,380,Y,WD,Normal,130000
1306,13173,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Stone,Gd,TA,PConc,GasA,Ex,1,1652,Ex,6,Typ,2,2,840,Y,WD,Normal,325000
1307,6955,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Stone,Gd,TA,PConc,GasA,Ex,1,1368,Gd,6,Typ,1,2,474,Y,New,Partial,202500
1308,8072,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,None,TA,Gd,PConc,GasA,Ex,1,990,TA,5,Typ,0,2,480,Y,WD,Normal,138000
1309,12000,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,None,TA,TA,CBlock,GasA,Ex,1,1122,Gd,6,Typ,0,2,528,Y,WD,Normal,147000
1310,7153,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,BrkFace,TA,TA,CBlock,GasA,Gd,1,1294,Gd,6,Typ,0,2,496,Y,WD,Normal,179200
1311,17500,Lvl,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,None,Gd,Gd,PConc,GasA,TA,1,1902,Ex,7,Typ,2,2,567,Y,WD,Normal,335000
1312,8814,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1274,Gd,6,Typ,0,2,508,Y,New,Partial,203000
1313,9572,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,2810,Gd,9,Typ,1,2,750,Y,WD,Normal,302000
1314,14774,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,2599,Gd,10,Typ,1,3,779,Y,WD,Normal,333168
1315,8190,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,None,TA,TA,CBlock,GasA,Ex,1,948,TA,5,Typ,1,1,280,Y,WD,Normal,119000
1316,11075,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,None,TA,TA,CBlock,GasA,TA,1,2112,TA,9,Typ,2,2,576,Y,WD,Normal,206900
1317,10226,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Stone,Gd,TA,PConc,GasA,Ex,1,1630,Ex,8,Typ,1,3,860,Y,WD,Normal,295493
1318,4230,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1352,Gd,5,Typ,1,2,466,Y,New,Partial,208900
1319,14781,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1787,Gd,7,Typ,1,3,748,Y,WD,Normal,275000
1320,10215,Bnk,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,BrkFace,TA,TA,PConc,GasA,Ex,1,948,TA,5,Typ,0,1,248,Y,WD,Normal,111000
1321,8400,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,None,TA,TA,CBlock,GasA,Gd,1,1478,TA,6,Typ,2,2,442,Y,WD,Normal,156500
1322,6627,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,None,TA,TA,CBlock,Floor,TA,0,720,TA,4,Typ,0,1,287,Y,WD,Normal,72500
1323,10186,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1923,Gd,8,Typ,1,2,564,Y,WD,Normal,190000
1324,5330,HLS,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,None,Fa,TA,CBlock,GasA,Gd,1,708,Fa,5,Typ,0,0,0,Y,WD,Normal,82500
1325,9986,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1795,Gd,7,Typ,1,3,895,Y,New,Partial,147000
1326,3636,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,None,TA,TA,BrkTil,GasA,Fa,0,796,TA,5,Typ,0,0,0,N,WD,Normal,55000
1327,4270,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,None,TA,TA,BrkTil,GasA,Ex,1,774,Gd,6,Typ,0,0,0,Y,WD,Normal,79000
1328,6600,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,None,Gd,Gd,CBlock,GasA,Ex,1,816,Gd,5,Typ,1,1,264,Y,WD,Normal,130500
1329,10440,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,None,Gd,Gd,BrkTil,GasW,Ex,1,2792,TA,8,Mod,2,2,520,Y,WD,Normal,256000
1330,9084,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,None,TA,TA,PConc,GasA,Gd,1,1632,TA,8,Typ,1,2,462,Y,WD,Normal,176500
1331,10000,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Stone,Gd,TA,PConc,GasA,Ex,1,1588,Gd,7,Typ,1,3,825,Y,WD,Normal,227000
1332,10780,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,None,TA,TA,CBlock,GasA,Gd,1,954,TA,6,Typ,0,2,576,Y,WD,Normal,132500
1333,8877,Lvl,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,None,TA,TA,CBlock,GasA,Ex,1,816,TA,3,Typ,1,1,288,Y,WD,Normal,100000
1334,7200,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,None,TA,TA,CBlock,GasA,Ex,1,1360,Gd,6,Typ,0,1,297,Y,WD,Normal,125500
1335,2368,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,None,TA,TA,CBlock,GasA,TA,1,1365,TA,7,Min1,0,2,440,Y,WD,Normal,125000
1336,9650,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,BrkFace,TA,TA,CBlock,GasA,TA,1,1334,TA,6,Typ,1,2,630,Y,WD,Normal,167900
1337,9246,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,BrkFace,TA,TA,CBlock,GasA,TA,1,1656,TA,8,Typ,0,2,506,Y,WD,Normal,135000
1338,4118,Bnk,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,None,TA,TA,CBlock,Grav,Fa,0,693,Fa,4,Typ,0,0,0,N,WD,Normal,52500
1339,13450,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1861,Gd,8,Typ,0,2,492,Y,WD,Normal,200000
1340,9560,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,None,TA,Gd,CBlock,GasA,Ex,1,864,TA,5,Typ,0,1,288,Y,WD,Normal,128500
1341,8294,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,None,TA,TA,CBlock,GasA,TA,1,872,TA,5,Typ,0,4,480,Y,WD,Normal,123000
1342,13695,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,None,TA,TA,PConc,GasA,Ex,1,1114,Gd,6,Typ,0,2,576,Y,WD,Normal,155000
1343,9375,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,2169,Gd,7,Typ,1,2,647,Y,WD,Normal,228500
1344,7558,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,None,TA,TA,BrkTil,GasA,Gd,1,1913,TA,9,Typ,1,2,342,Y,WD,Normal,177000
1345,11103,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1456,Gd,8,Typ,1,2,440,Y,New,Partial,155835
1346,6000,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,None,TA,TA,PConc,GasA,Gd,1,960,Fa,5,Typ,0,1,308,Y,WD,Normal,108500
1347,20781,Lvl,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,None,TA,TA,CBlock,GasA,TA,1,2156,TA,9,Typ,1,2,508,Y,WD,Normal,262500
1348,15306,HLS,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,Stone,Gd,TA,PConc,GasA,Ex,1,1776,Gd,7,Typ,1,3,712,Y,New,Partial,283463
1349,16196,Low,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1494,Gd,5,Typ,1,2,514,Y,WD,Normal,215000
1350,5250,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,None,TA,Gd,BrkTil,OthW,Fa,0,2358,TA,8,Typ,0,0,0,Y,WD,Normal,122000
1351,11643,Lvl,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,BrkFace,TA,TA,CBlock,GasA,TA,1,2634,TA,12,Typ,0,4,968,Y,WD,Normal,200000
1352,9247,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,BrkFace,TA,TA,CBlock,GasA,Ex,1,1716,TA,8,Typ,1,2,490,Y,WD,Normal,171000
1353,6000,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,None,Gd,TA,BrkTil,GasA,TA,1,1176,TA,4,Typ,0,2,624,N,WD,Normal,134900
1354,14720,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,3238,Gd,9,Typ,1,3,666,Y,WD,Normal,410000
1355,10316,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1865,Gd,7,Typ,1,3,839,Y,WD,Normal,235000
1356,10192,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,BrkFace,TA,TA,CBlock,GasA,Gd,1,1920,Gd,8,Typ,1,2,487,Y,WD,Normal,170000
1357,9477,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,BrkFace,TA,TA,CBlock,GasA,TA,1,892,TA,5,Typ,0,1,264,Y,WD,Normal,110000
1358,12537,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,None,TA,TA,CBlock,GasA,Ex,1,1078,TA,6,Typ,1,2,500,Y,WD,Normal,149900
1359,2117,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1573,Gd,5,Typ,0,2,440,Y,WD,Normal,177500
1360,16737,Lvl,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1980,Ex,8,Typ,1,3,770,Y,WD,Normal,315000
1361,9842,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,None,TA,TA,BrkTil,GasA,Ex,1,2601,TA,8,Typ,0,2,621,Y,WD,Normal,189000
1362,16158,Low,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,Stone,Gd,TA,PConc,GasA,Ex,1,1530,Gd,7,Typ,1,2,430,Y,WD,Normal,260000
1363,12513,Lvl,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,None,TA,Gd,BrkTil,GasA,Gd,1,1738,TA,7,Typ,1,1,368,Y,WD,Normal,104900
1364,8499,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,None,TA,TA,PConc,GasA,Ex,1,1412,Gd,6,Typ,1,2,432,Y,New,Partial,156932
1365,3180,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1200,Gd,4,Typ,0,2,480,Y,WD,Abnorml,144152
1366,7500,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,None,Gd,TA,PConc,GasA,Ex,1,1674,Gd,7,Typ,0,2,663,Y,WD,Normal,216000
1367,9179,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,BrkFace,Gd,TA,PConc,GasA,Ex,1,1790,Gd,7,Typ,0,2,588,Y,WD,Abnorml,193000
1368,2665,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,None,TA,TA,PConc,GasA,Ex,1,1475,TA,6,Typ,1,1,336,Y,WD,Normal,127000
